id	total	mutual	mutualT	single	singleT
15716339	53	37	16	16	7
56833551	78	49	14	29	9
188875474	39	34	11	5	3
212379250	64	15	5	49	14
95712017	104	29	4	75	8
6667212	14	12	5	2	0
35793490	13	7	0	6	2
112766105	15	10	3	5	2
137775776	2305	2062	258	243	35
17027323	1363	400	42	963	113
14478399	36	12	1	24	4
16685497	318	266	44	52	7
57970614	23	12	4	11	4
199101357	1809	497	154	1312	249
22788365	13	12	2	1	1
90341640	25	11	2	14	4
253735844	138	99	0	39	1
17078632	485	417	127	68	17
222195342	141	88	13	53	8
160754515	97	59	3	38	1
19256913	67	59	9	8	1
59012502	485	452	99	33	6
200002614	67	54	3	13	2
245355152	38	19	6	19	4
20489471	48	25	4	23	5
49044625	25	7	1	18	1
1822401	13	13	3	0	0
15170087	22	16	3	6	2
258182371	15	11	3	4	1
180474751	24	11	3	13	3
68747803	17	8	4	9	6
34116023	101	77	11	24	5
69103954	50	46	5	4	1
19240113	1091	1072	225	19	1
231171595	23	11	0	12	1
126115346	863	788	23	75	4
251718913	119	104	19	15	0
26926872	29	24	0	5	0
49769300	26	3	1	23	6
118252054	1602	1546	332	56	2
203075871	18	10	4	8	2
37036394	108	58	16	50	9
16120295	160	117	33	43	19
15355172	657	229	45	428	44
242537731	31	25	2	6	1
26293436	35	29	12	6	2
228056427	36	12	3	24	10
242574521	34	18	3	16	3
36475288	48	35	8	13	4
21253123	53	37	7	16	4
27807159	12	10	0	2	0
16022327	44	39	16	5	2
278157531	14	10	2	4	1
82121544	40	23	6	17	3
266675345	18	11	5	7	3
127438126	98	63	11	35	4
179085657	21	16	11	5	2
15355179	65	50	7	15	0
24315704	17	13	3	4	3
61831202	28	8	2	20	5
150827900	634	600	48	34	5
14173558	18	8	3	10	0
54394555	36	13	9	23	6
89140219	63	27	2	36	9
22116601	11	6	3	5	1
176374486	98	18	4	80	5
16155384	13	10	5	3	1
27033107	62	40	12	22	4
84255181	411	406	22	5	0
14228875	187	150	23	37	4
25451173	779	671	131	108	27
15678107	14	10	2	4	1
227225016	23	16	1	7	1
30057123	29	13	7	16	10
45731368	35	17	3	18	4
36376725	92	69	21	23	6
23528253	34	19	3	15	2
16137671	231	172	18	59	2
12797	5080	2986	771	2094	396
280854717	31	10	1	21	6
16655109	24	12	4	12	2
173700995	46	16	0	30	2
18770222	44	20	6	24	9
57069621	58	53	23	5	1
14228887	17	12	2	5	2
17398291	1773	1058	216	715	86
77007876	17	12	1	5	1
15725199	28	22	3	6	2
136421213	28	10	1	18	5
148906153	107	107	5	0	0
36779680	24	15	8	9	2
165606471	45	12	2	33	8
15170049	1453	1077	308	376	49
83950061	62	40	8	22	7
15163408	44	19	6	25	13
245402879	16	15	2	1	0
267515982	101	66	5	35	1
112254094	23	14	2	9	1
160615913	454	117	6	337	30
255234537	499	479	39	20	1
102068294	61	48	7	13	1
14875637	1547	1289	169	258	28
23795635	40	28	12	12	6
21743537	42	39	6	3	2
183053804	173	130	18	43	3
14392495	40	23	6	17	2
62207389	1704	226	13	1478	89
48545254	17	12	6	5	4
43147373	11	7	3	4	1
16137694	40	33	4	7	1
172556868	93	71	6	22	2
23589899	11	8	0	3	2
112925979	40	22	3	18	1
5004281	171	109	30	62	17
7235192	53	29	10	24	10
22932826	912	316	66	596	73
25230950	2139	2118	274	21	1
302107853	33	10	1	23	5
74819830	11	7	2	4	2
18395277	28	12	2	16	2
199101303	18	18	1	0	0
44677439	17	9	3	8	2
218708155	13	9	2	4	0
18259838	24	17	6	7	2
42012377	67	60	8	7	2
182146440	46	39	1	7	2
19135798	49	42	2	7	0
20818367	22	14	4	8	3
16114114	12	6	1	6	3
85377217	49	30	2	19	4
15678150	331	260	96	71	20
53612020	41	24	9	17	8
19376807	92	49	22	43	19
9523922	20	11	7	9	4
235176325	23	8	3	15	8
129866597	18	14	2	4	0
112897400	11	8	1	3	1
64992333	25	24	3	1	0
115077815	12	8	0	4	1
22699151	15	12	1	3	2
126492545	18	10	3	8	1
823235	35	32	13	3	1
45475480	14	10	2	4	1
18974592	87	81	14	6	1
204401656	21	13	2	8	3
156733262	44	34	4	10	0
15769311	31	18	2	13	2
109915402	39	27	10	12	3
22843846	38	22	7	16	7
44665240	20	6	3	14	3
23795692	36	25	7	11	4
24166282	19	15	6	4	2
174089648	158	127	5	31	1
19264674	20	18	5	2	0
89307047	64	46	7	18	6
36173456	16	15	7	1	1
43130967	103	13	3	90	32
227660675	11	6	0	5	0
233387318	62	35	11	27	5
66897274	110	43	4	67	8
40054923	13	9	0	4	2
29991606	25	17	6	8	0
16655135	60	24	8	36	15
159222683	28	10	3	18	5
167940930	707	659	63	48	9
14481790	22	11	5	11	3
185306291	13	10	4	3	1
52838996	11	8	1	3	2
88368129	135	127	10	8	1
2357531	11	9	4	2	0
89307054	105	87	10	18	4
15769318	2041	950	102	1091	73
15589704	55	26	7	29	10
123400023	35	18	7	17	6
191500251	66	58	7	8	1
194372788	24	15	0	9	1
22443779	18	8	4	10	6
14724800	21	15	4	6	3
14296189	12	9	3	3	2
37816880	30	11	3	19	3
15212173	12	8	6	4	2
58866657	60	58	19	2	1
38545971	805	628	195	177	37
64473419	22	14	2	8	3
169974064	350	318	19	32	1
14435073	635	545	128	90	21
44398897	567	519	107	48	7
27256184	16	13	3	3	1
27271024	15	14	2	1	0
112860221	85	65	18	20	6
119535838	20	10	6	10	3
189088522	63	54	9	9	1
15769327	624	517	118	107	23
14679347	13	6	3	7	3
115282321	71	57	12	14	2
18817538	32	25	12	7	1
38499712	20	14	5	6	3
253395829	46	34	3	12	1
19078604	3068	2284	267	784	26
155962543	73	20	4	53	8
19734262	30	18	5	12	2
28820829	52	31	2	21	2
58415569	2076	1960	288	116	16
18974553	83	71	15	12	7
100866427	35	23	2	12	2
26316986	18	5	1	13	3
50018514	31	22	17	9	5
42976207	11	7	2	4	1
29940336	19	10	3	9	3
11926632	18	10	3	8	5
14228919	29	15	1	14	2
43124527	27	12	1	15	7
56728829	20	17	5	3	2
112298239	69	43	1	26	4
18885690	14	12	2	2	1
42871087	36	20	2	16	1
17372256	17	12	1	5	2
13117962	55	30	8	25	4
10814652	2724	2666	312	58	10
14868282	844	614	79	230	11
18243723	117	77	17	40	8
46515847	691	647	16	44	2
100599792	113	96	13	17	4
37589973	19	16	1	3	0
17739576	12	11	3	1	1
24022800	104	60	6	44	5
91253773	31	20	4	11	5
44455600	40	21	2	19	2
136429675	25	24	4	1	0
124532493	208	177	21	31	4
46746431	74	62	23	12	4
25504432	41	30	16	11	2
71321651	13	10	5	3	2
53377994	21	15	3	6	3
25155161	63	45	8	18	4
16192253	43	27	8	16	7
27893008	15	9	1	6	3
71632976	28	11	8	17	7
52222835	84	37	7	47	7
36339871	37	17	3	20	2
15867537	61	19	5	42	11
32913667	31	26	13	5	1
21457720	68	67	10	1	0
24345420	16	14	5	2	0
81470944	690	614	84	76	16
21634318	143	132	30	11	2
14392531	212	187	29	25	8
249133316	43	21	3	22	4
24022816	12	6	2	6	1
50026944	33	25	1	8	3
27487015	19	17	2	2	1
74197028	13	12	5	1	0
13079702	28	13	5	15	9
185401729	18	17	0	1	0
23770545	34	25	17	9	4
65950167	18	15	3	3	1
57665729	76	75	5	1	0
34071627	51	26	1	25	3
64840993	113	80	12	33	6
38132371	35	12	4	23	2
102737967	22	13	4	9	5
14370400	47	42	10	5	2
12115482	15	11	5	4	1
72352858	24	10	4	14	2
15867529	41	20	9	21	7
76412152	33	33	3	0	0
15956772	12	9	2	3	2
126026133	20	18	3	2	0
171210938	17	10	2	7	3
24743335	294	223	21	71	7
28619585	63	35	5	28	6
19078611	857	207	13	650	16
17442798	212	126	42	86	15
148569326	13	13	2	0	0
51606256	21	11	0	10	1
42001560	53	17	3	36	2
174784959	22	13	2	9	2
24121527	24	24	4	0	0
27613651	12	10	4	2	0
241308522	22	12	0	10	1
21833399	19	15	3	4	2
37767233	12	9	1	3	0
33927468	116	58	17	58	14
17946424	18	10	4	8	3
142352545	304	254	32	50	13
127309168	81	11	2	70	8
73822033	911	851	103	60	7
19400223	11	5	5	6	2
17844597	11	9	2	2	0
23754417	41	28	17	13	4
184597748	329	304	18	25	0
79485766	251	225	16	26	2
90051046	35	29	4	6	0
18029876	128	104	20	24	4
37170953	17	17	2	0	0
44537062	12	10	2	2	0
16260009	59	34	9	25	5
73572697	34	23	9	11	4
100587236	50	40	5	10	2
89282669	16	13	1	3	1
13493142	97	78	21	19	7
48523399	15	15	2	0	0
18696568	84	63	25	21	12
45754990	11	4	1	7	3
208048360	39	32	8	7	0
53361025	41	36	3	5	0
32144873	26	17	3	9	2
33664539	31	29	1	2	0
33613670	23	17	3	6	2
15769388	35	22	5	13	1
15473669	14	5	2	9	3
41821019	36	17	10	19	6
124008696	2415	1858	195	557	35
135667862	27	10	4	17	4
19943039	51	23	4	28	8
19135710	18	12	2	6	1
123223058	17	16	1	1	0
72932104	12	9	2	3	1
16655095	41	23	1	18	3
104838123	27	15	8	12	4
96433939	80	31	12	49	12
59143682	129	108	34	21	5
147064486	41	15	7	26	13
79899301	23	19	2	4	0
15812530	17	8	3	9	6
12695	69	69	22	0	0
19692554	20	11	5	9	1
12696	119	100	32	19	4
100599755	81	35	10	46	14
81337071	35	15	2	20	7
9586902	77	19	2	58	2
113381305	12	11	4	1	1
34935013	18	14	3	4	0
174511710	1981	1334	23	647	20
31640479	35	17	2	18	2
21343127	79	73	7	6	1
17689871	17	9	2	8	1
17011429	18	9	0	9	1
123807337	312	267	23	45	3
16783234	42	25	8	17	8
19078651	219	190	40	29	5
18259777	39	27	3	12	0
149186766	47	16	3	31	2
23879834	32	17	7	15	4
806010	28	20	16	8	4
20096207	13	4	3	9	3
95573428	1385	1257	496	128	25
22026685	74	37	12	37	11
23565077	2364	1925	468	439	81
64635632	158	28	0	130	4
148399947	13	10	2	3	0
176820981	40	21	5	19	5
57377821	29	23	4	6	2
18795890	47	38	12	9	3
16488147	2605	2445	399	160	20
164395492	23	17	10	6	4
29682101	29	14	2	15	2
138516211	30	11	1	19	4
36237404	93	67	7	26	4
262464596	48	10	1	38	6
1878431	60	43	12	17	2
275350217	50	41	8	9	1
99242344	84	59	3	25	4
14466010	43	24	4	19	5
22026686	326	196	44	130	13
17960439	33	31	6	2	0
207237316	19	17	2	2	0
29847497	29	23	1	6	1
818440	34	25	6	9	0
33021130	77	60	20	17	8
18274405	35	15	7	20	9
133782485	19	15	4	4	1
34103171	52	27	2	25	1
17553615	4326	4309	601	17	1
102864313	54	41	1	13	0
15422030	24	24	8	0	0
76820927	500	231	39	269	32
20567298	24	19	4	5	0
35178511	30	12	1	18	5
21047190	14	7	1	7	4
17011449	12	5	2	7	1
28677649	329	226	8	103	7
35313701	28	23	3	5	0
29789627	213	118	6	95	7
30286587	55	23	4	32	5
19852703	21	14	4	7	1
15867597	56	40	14	16	0
176963997	29	10	1	19	12
15445595	32	26	6	6	1
262672900	57	34	8	23	6
27573234	44	24	7	20	8
98668265	242	117	14	125	18
92063198	60	41	4	19	5
21411307	27	27	2	0	0
21411321	14	11	2	3	1
79151259	186	126	12	60	11
20207264	94	72	10	22	2
15650695	32	30	18	2	1
16462685	28	14	4	14	6
16462683	21	19	7	2	1
881551	41	39	20	2	0
27914691	58	46	12	12	4
245527835	17	13	5	4	1
25325764	11	9	4	2	0
50225532	40	37	2	3	1
16310953	29	26	8	3	1
106784505	43	25	6	18	6
165830808	115	101	26	14	4
13821592	61	52	19	9	7
28232863	19	12	1	7	0
94366606	48	13	7	35	9
61794380	47	36	6	11	0
72578490	65	33	2	32	5
64250318	63	38	10	25	3
46135076	16	7	2	9	5
91176156	32	10	5	22	6
179285189	45	13	1	32	2
14810786	24	16	7	8	1
183332341	21	12	4	9	4
33077045	66	22	5	44	6
696823	76	75	28	1	1
5435872	15	13	6	2	1
267891094	54	48	12	6	2
40986739	152	148	25	4	0
43342794	27	13	4	14	4
127778179	26	26	4	0	0
36226633	28	23	1	5	0
163578012	82	78	8	4	2
36556587	1988	756	281	1232	241
156849277	143	142	18	1	0
74255038	46	24	9	22	6
95997581	65	53	9	12	2
34447307	52	40	7	12	1
69719364	165	125	14	40	8
16528045	1607	898	298	709	146
18454814	15	11	2	4	1
40066686	42	40	19	2	0
96610439	17	13	4	4	2
1246761	34	25	8	9	3
15437867	33	30	9	3	2
131009726	16	16	1	0	0
16086383	20	15	10	5	1
14326937	22	17	2	5	1
67480090	69	59	18	10	2
47518210	22	11	3	11	1
39274382	26	10	1	16	3
28677603	27	26	9	1	0
95471474	28	13	2	15	0
36520193	12	9	3	3	1
10989442	31	27	14	4	0
18795861	36	12	4	24	9
143440231	43	18	1	25	2
818400	14	14	4	0	0
11624532	16	16	2	0	0
169688903	27	10	2	17	5
115253191	59	48	15	11	5
14537943	33	21	4	12	5
264500851	80	19	6	61	11
128263291	22	12	1	10	2
24200775	12	4	0	8	2
25548733	27	23	6	4	3
47491012	13	6	0	7	5
24143415	14	10	3	4	0
22515306	68	34	8	34	5
42217143	107	106	10	1	0
17260015	32	14	2	18	3
35364971	506	503	35	3	0
79497356	27	26	6	1	1
14478413	24	14	3	10	1
268598632	47	25	1	22	3
9266222	1977	698	126	1279	119
116588886	28	15	4	13	3
14115231	11	9	4	2	1
18454831	17	13	4	4	1
17315886	14	12	4	2	1
116495779	24	23	3	1	0
18824159	18	10	2	8	1
24565664	14	7	0	7	3
19846369	48	33	7	15	3
31024591	53	43	7	10	0
125525687	586	519	50	67	9
18817513	12	11	3	1	0
24307219	313	173	24	140	17
26052288	834	812	123	22	2
150020592	90	47	12	43	4
30526942	299	235	43	64	12
14271783	73	59	19	14	3
17372279	16	10	4	6	3
180835818	30	25	6	5	0
18929749	49	32	5	17	1
39659756	31	25	2	6	1
48523332	18	16	5	2	1
41629436	13	7	4	6	4
88986562	22	11	5	11	7
265642654	26	17	0	9	1
16192206	17	8	4	9	3
188848576	60	36	4	24	2
151337236	163	147	14	16	3
41644519	29	23	8	6	3
38065295	34	14	1	20	2
119830974	28	18	4	10	2
71859632	17	11	3	6	2
36556582	25	11	2	14	2
21012522	212	174	41	38	13
24739946	16	6	0	10	1
24799184	20	15	3	5	1
35891904	24	21	7	3	0
42630078	361	333	36	28	4
134290017	25	25	4	0	0
14724533	661	659	113	2	1
769920	12	10	4	2	0
34016601	52	20	1	32	5
156772638	28	9	3	19	4
36475308	26	20	4	6	1
36475309	17	2	0	15	4
14138395	61	42	12	19	4
199850580	19	11	2	8	1
15212433	36	13	1	23	4
23371128	115	77	0	38	2
95799049	31	31	2	0	0
70318826	11	10	1	1	0
25242529	19	16	4	3	0
93768834	18	1	0	17	5
31141944	17	15	2	2	0
16462645	55	31	8	24	9
140924226	116	18	0	98	15
23114836	22	19	2	3	0
242883272	40	17	6	23	9
11037952	76	46	9	30	11
19757807	81	52	7	29	7
28677574	45	36	8	9	3
93768831	85	45	6	40	13
132967337	34	8	3	26	8
16878093	31	27	9	4	2
15566289	18	14	7	4	3
100676182	56	23	5	33	10
180129144	3087	2406	241	681	63
67097441	24	12	4	12	5
14478263	1283	605	135	678	109
19852750	26	9	0	17	3
38501093	35	29	5	6	3
50369211	56	54	3	2	1
22153607	141	120	9	21	2
84195259	29	11	0	18	0
14435385	13	6	2	7	4
22043025	20	7	2	13	3
30940149	52	32	4	20	3
16685127	176	147	28	29	4
16812975	1033	998	150	35	3
23114867	59	50	22	9	6
134990651	38	12	2	26	8
29027945	82	52	4	30	2
50306877	17	14	7	3	0
36265980	29	13	1	16	6
95605392	17	12	1	5	1
46123691	20	10	3	10	3
115282091	25	12	3	13	0
216892292	77	63	5	14	1
20207165	43	31	11	12	2
26414118	26	14	5	12	3
24280252	52	36	6	16	2
60706274	22	17	3	5	0
27078740	370	352	46	18	1
24828547	13	8	4	5	0
34408338	81	52	10	29	8
29255214	12	6	1	6	2
41141992	12	11	6	1	0
197150724	100	13	3	87	19
38795549	21	13	3	8	2
235246665	35	14	4	21	2
19151667	38	10	3	28	8
69032252	31	15	1	16	7
237612346	107	23	1	84	4
18092625	1127	342	44	785	54
57349500	39	30	5	9	2
147335216	35	16	0	19	0
19807355	20	12	4	8	1
16511776	60	40	11	20	9
56064859	15	14	5	1	1
18847660	21	10	6	11	3
16528171	47	31	10	16	4
24261890	262	111	8	151	12
100042035	106	96	16	10	1
96034888	383	320	39	63	12
79046352	27	11	0	16	1
78987006	23	11	2	12	2
57314348	57	29	5	28	12
178469665	59	57	4	2	0
129503621	15	14	1	1	0
83989927	2000	668	108	1332	144
31236602	29	10	4	19	7
119790721	79	58	9	21	4
114583455	56	35	5	21	3
15212476	21	18	8	3	1
74489912	21	9	3	12	2
48741822	26	19	10	7	4
203417617	94	17	0	77	3
31293474	117	102	14	15	7
81965439	38	33	5	5	0
18612461	65	45	5	20	2
138579211	143	137	24	6	0
38795523	16	13	4	3	3
30844402	70	66	5	4	0
21706489	11	7	0	4	1
133779350	29	25	1	4	0
24647467	33	21	4	12	1
15149491	28	20	5	8	4
33038186	130	92	19	38	4
15828665	59	30	7	29	9
172162344	26	25	0	1	0
212401495	14	12	2	2	1
94630629	16	12	7	4	1
83671602	44	24	9	20	9
88118721	42	31	5	11	2
107112476	16	10	3	6	2
16462609	45	32	5	13	3
28360563	1143	687	65	456	33
9926322	40	15	5	25	5
17757586	34	21	10	13	7
15900167	82	64	27	18	9
43830450	29	28	2	1	0
17260365	34	23	4	11	0
43830435	18	9	3	9	1
151719884	59	41	7	18	3
266149079	70	40	7	30	2
91432899	1348	1329	199	19	2
56817298	71	51	16	20	6
121833645	22	12	1	10	1
16268718	24	21	2	3	0
65310944	15	8	3	7	2
137863350	40	39	5	1	0
20111400	400	240	25	160	13
25029262	125	114	12	11	4
47852369	46	12	6	34	12
137863358	87	16	0	71	8
14073254	22	16	1	6	2
112744502	40	27	8	13	5
21952063	25	14	6	11	1
76533914	21	9	0	12	1
37054835	45	17	3	28	6
118597976	44	31	4	13	2
13821862	13	10	3	3	2
218007847	46	15	6	31	11
178839996	26	25	4	1	0
248871427	43	10	5	33	14
39794159	110	102	15	8	1
132512840	23	12	5	11	6
284650597	36	13	4	23	6
25773704	92	78	8	14	3
49600784	83	83	15	0	0
23114816	51	39	14	12	3
85040451	30	24	4	6	1
28409703	20	18	4	2	0
85396486	36	17	4	19	4
48574962	16	11	4	5	1
21012553	16	11	4	5	1
54783506	12	11	1	1	0
38260681	27	11	3	16	3
14851940	806	487	110	319	29
16685182	28	19	7	9	3
16685181	56	25	7	31	8
20392552	39	26	2	13	0
150020401	20	11	8	9	4
68724449	81	63	10	18	0
32011153	23	16	2	7	0
202651103	48	29	2	19	1
151057823	104	52	0	52	1
18171991	14	12	6	2	0
18469490	320	302	46	18	3
132323691	93	51	9	42	7
63482118	151	126	29	25	10
243703751	11	2	1	9	1
243816763	26	16	5	10	2
140132674	65	57	9	8	2
188887973	62	27	0	35	3
248020235	82	67	1	15	1
52161368	82	67	9	15	4
223547656	77	27	6	50	6
87206048	74	71	15	3	0
17878960	21	18	3	3	1
17524995	29	24	5	5	1
19717056	27	15	1	12	6
39436322	78	55	15	23	4
18749634	1065	620	102	445	38
28122483	21	9	1	12	2
73773085	35	11	2	24	5
128777785	33	15	2	18	4
46676088	43	35	10	8	1
172812504	22	19	2	3	2
208099478	48	21	3	27	5
15149442	90	66	11	24	4
18336307	16	10	1	6	1
69778617	58	46	21	12	7
14370058	71	54	5	17	1
15606808	16	8	0	8	4
61633035	17	12	3	5	1
21428684	746	549	284	197	68
82712589	54	26	10	28	6
95952493	44	37	20	7	1
100177478	720	658	43	62	3
193171888	15	12	2	3	0
823115	72	54	17	18	7
110321243	94	72	10	22	3
21634533	11	8	1	3	1
31334364	27	26	7	1	0
21713498	44	18	2	26	2
36173101	128	117	16	11	3
63964617	41	35	7	6	1
236295457	20	20	5	0	0
52946114	28	7	0	21	1
260263352	44	17	5	27	4
823102	40	30	8	10	2
262750346	46	43	4	3	0
245223988	76	66	10	10	4
32451317	621	605	58	16	1
29324113	58	33	3	25	3
19135688	75	61	14	14	1
69115502	13	13	1	0	0
99705104	68	30	4	38	7
128695937	971	476	30	495	22
125205168	23	19	1	4	0
31848584	24	22	9	2	1
91207178	19	14	2	5	2
17372514	35	11	2	24	5
18401329	46	20	4	26	6
17463572	17	12	7	5	4
21366777	49	29	7	20	4
20055014	39	18	3	21	6
42088028	36	33	1	3	2
22116503	17	4	0	13	1
86703142	73	23	9	50	23
59864086	11	5	2	6	3
19692246	18	10	4	8	3
99071214	54	21	6	33	3
16093655	25	18	5	7	3
102256572	33	25	4	8	1
16910965	496	269	55	227	33
43147021	23	13	5	10	1
19734303	1302	720	132	582	80
25451082	17	11	6	6	2
52574968	3827	3269	459	558	57
19135653	41	15	9	26	15
138088380	18	7	0	11	4
238796522	57	20	5	37	9
26414188	35	22	14	13	3
33843278	13	13	6	0	0
249350090	38	23	5	15	3
59012899	12	7	1	5	1
56817248	164	20	4	144	26
59508116	27	18	6	9	4
130214290	13	9	3	4	0
224698157	2528	2138	470	390	52
15606846	47	30	7	17	2
45369248	30	19	6	11	2
39787903	133	72	23	61	23
29324133	57	19	0	38	11
32228710	17	9	5	8	3
102167907	26	16	6	10	2
19135664	31	10	3	21	11
20818056	17	10	4	7	1
31560868	12	10	4	2	0
15205779	144	128	43	16	3
47052290	491	144	3	347	8
25284695	621	246	24	375	46
34810973	16	12	7	4	1
263406208	28	9	4	19	8
28633600	13	13	5	0	0
175196160	90	69	2	21	4
15769217	17	12	6	5	1
18749626	46	28	7	18	4
46979349	209	182	25	27	2
94901842	49	19	4	30	8
15406516	33	26	6	7	1
15069237	62	25	3	37	8
60582610	18	8	2	10	4
55678011	23	10	3	13	2
18469425	13	9	3	4	2
28626037	46	37	5	9	2
25875192	24	12	7	12	6
51606179	36	10	4	26	5
17070572	11	5	2	6	1
14442822	34	25	5	9	4
292744283	19	11	1	8	2
103949714	32	21	3	11	4
43103658	134	19	1	115	10
192315331	21	14	5	7	1
16283652	54	43	4	11	2
259733829	20	16	7	4	2
157482986	91	68	8	23	1
12431	12	12	5	0	0
71567792	2273	2060	224	213	14
17471010	4878	2368	678	2510	620
49098320	107	103	13	4	0
17027003	23	13	6	10	6
28401623	17	10	3	7	3
38451873	17	11	9	6	4
104372937	1674	765	53	909	23
121290025	163	148	20	15	3
14392457	26	16	7	10	0
14271831	3204	92	39	3112	611
166000746	62	41	5	21	8
30403854	72	24	4	48	9
20096335	94	66	25	28	11
15812646	33	20	3	13	1
40194864	28	23	3	5	0
101971989	293	130	16	163	20
27585779	105	91	14	14	1
21634482	21	16	3	5	1
127550034	37	27	2	10	2
107511952	1950	1544	265	406	54
95775832	129	125	24	4	0
29875784	30	13	3	17	7
15980635	31	26	5	5	1
24570862	51	31	7	20	5
20006814	46	37	9	9	3
13922782	47	30	7	17	4
69615272	42	16	5	26	5
19383629	41	23	5	18	3
95252418	95	74	27	21	10
27513068	13	9	4	4	0
10046422	17	15	2	2	0
19094439	99	66	18	33	7
17541193	31	20	5	11	2
129572399	21	16	3	5	2
127694276	167	60	5	107	14
17034622	17	6	2	11	6
13855882	27	18	10	9	4
18503100	29	25	1	4	1
44499985	30	26	3	4	0
36317651	15	11	3	4	1
69336058	53	35	15	18	10
20174818	63	44	11	19	4
45754858	93	93	11	0	0
16405553	28	25	11	3	1
20096361	186	95	18	91	5
52173851	98	89	10	9	1
171346034	34	21	6	13	5
26533967	21	11	3	10	4
28037931	17	11	9	6	1
55680590	28	10	1	18	5
14975777	30	28	7	2	1
14747382	29	27	5	2	0
89864645	1065	997	71	68	4
22026542	27	21	10	6	4
69615259	29	13	2	16	4
171081163	37	16	4	21	2
17946323	24	24	9	0	0
113682520	47	29	12	18	5
15812612	11	6	3	5	0
23639973	18	5	2	13	1
71641060	129	127	15	2	0
250655266	86	22	6	64	31
49015801	26	15	7	11	2
34547206	23	17	6	6	2
15445679	18	8	2	10	3
104457859	17	13	4	4	1
50580210	260	218	8	42	2
32348974	27	18	2	9	4
78529758	215	118	14	97	1
63338427	44	37	1	7	2
17601614	55	43	15	12	4
64619482	73	41	8	32	12
25434246	67	67	9	0	0
269556345	70	21	1	49	1
41165160	27	19	5	8	3
17257729	72	38	7	34	8
13487522	20	12	1	8	3
95736766	18	14	4	4	0
59827446	22	18	3	4	1
20174806	48	27	8	21	5
32920194	39	17	5	22	6
175732878	192	185	22	7	0
175117908	22	22	4	0	0
17601606	750	351	77	399	61
123408860	48	48	5	0	0
21937885	128	64	12	64	19
87742545	26	16	6	10	3
25459878	1044	412	39	632	27
18484339	59	58	16	1	0
242329079	62	17	4	45	2
13375242	74	53	29	21	7
88790873	222	201	20	21	2
84108594	24	19	3	5	1
125429978	23	17	5	6	1
22944331	161	48	2	113	5
93390756	23	11	6	12	2
31514136	63	31	4	32	8
28355416	35	18	2	17	2
251706359	24	10	3	14	1
266161862	32	12	3	20	6
114052903	141	120	9	21	1
17257746	148	114	28	34	6
104573541	88	79	17	9	2
145851484	91	82	12	9	2
37789469	24	12	6	12	6
83529680	21	8	2	13	2
15700423	81	47	15	34	13
94371825	36	12	1	24	2
71081121	32	16	3	16	2
202375659	15	14	0	1	0
28187284	14	9	4	5	3
8904192	88	73	17	15	3
17802972	1405	1090	217	315	61
115211613	232	77	19	155	22
148794796	27	20	5	7	1
44416270	22	8	2	14	4
221845864	29	29	2	0	0
15812668	13	9	1	4	0
93638008	148	128	24	20	3
89786624	16	14	2	2	0
129006162	35	28	7	7	0
169411680	268	239	13	29	1
33955579	33	18	5	15	2
35627084	14	13	6	1	1
5131281	21	15	3	6	2
231558871	69	9	1	60	4
23972634	34	22	1	12	3
26460980	42	17	4	25	6
105663863	37	7	1	30	17
212860049	58	49	8	9	2
38217876	23	13	6	10	7
76549806	149	19	1	130	4
18696885	140	120	26	20	11
12551142	19	11	3	8	1
48077057	13	13	1	0	0
37789498	17	16	7	1	0
76570592	5038	4341	464	697	52
17315765	22	16	7	6	2
146196193	62	29	3	33	4
16192333	32	18	9	14	6
83615321	80	78	17	2	0
70852664	528	456	73	72	8
17034687	12	10	2	2	1
15076106	18	8	1	10	4
18454951	23	18	5	5	4
19203158	17	16	3	1	1
1533891	16	10	2	6	3
83701775	35	8	3	27	3
12620382	29	23	10	6	3
145022939	12	12	1	0	0
24143799	53	33	8	20	3
213851206	35	28	1	7	1
13375292	64	44	14	20	5
79397304	317	308	60	9	3
183318394	25	9	0	16	7
64500538	31	24	2	7	0
16120209	17	10	2	7	2
56040061	54	11	0	43	7
16120204	24	10	3	14	2
17011144	47	15	3	32	12
43169541	35	26	5	9	2
281206207	24	21	9	3	3
17479472	402	309	62	93	19
17011146	13	11	4	2	0
32504111	59	51	8	8	0
118622712	36	23	6	13	3
17155650	86	76	20	10	3
23273932	585	497	70	88	19
69328941	36	15	7	21	1
48356145	152	117	19	35	4
144989928	15	6	1	9	2
29363230	21	17	7	4	1
47101689	44	31	5	13	2
132229563	17	8	4	9	4
20104644	1635	921	134	714	18
153559833	29	16	5	13	2
26892763	14	14	3	0	0
46097128	165	149	14	16	0
31425404	20	18	8	2	1
15076124	85	80	9	5	1
15163012	60	57	18	3	1
103873122	96	96	11	0	0
17946399	36	28	2	8	2
38126754	129	85	6	44	1
50219059	367	104	11	263	22
31250013	13	10	2	3	0
264015245	46	39	7	7	1
262427501	118	96	8	22	3
88729057	25	17	3	8	4
61920454	12	6	1	6	2
19256656	28	12	5	16	5
18274563	43	27	2	16	3
34808064	253	84	0	169	15
238325583	60	23	3	37	7
54489368	138	73	7	65	8
17548069	40	32	14	8	1
228085537	19	14	2	5	2
58815030	17	2	1	15	7
30208304	20	19	5	1	0
14091724	54	40	10	14	3
14091725	56	55	14	1	0
42366928	24	18	10	6	1
4369541	87	79	31	8	4
